time, pascal, temperature
       4528158, 14.2036, 23.8642
       4538158, 14.2036, 23.8642
       4548158, 14.2036, 23.8642
       4558158, 14.2036, 23.8642
       4568158, 14.2036, 23.8642
       4578158, 14.2036, 23.8642
       4588158, 14.2036, 23.8642
       4598158, 14.2036, 23.8642
       4608158, 14.2036, 23.8642
       4618158, 13.1515, 23.8642
       4628158, 13.1515, 23.8642
       4638295, 13.1515, 23.8642
       4648224, 13.1515, 23.8642
       4658159, 13.1515, 23.8642
       4668158, 13.1515, 23.8642
       4678158, 14.2036, 23.8642
       4688158, 13.1515, 23.8642
       4698158, 13.1515, 23.8642
       4708158, 13.1515, 23.8642
       4718158, 13.1515, 23.8642
       4728158, 13.1515, 23.8642
       4738158, 14.2036, 23.8642
       4748158, 13.1515, 23.8642
       4758158, 14.2036, 23.8642
       4768158, 14.2036, 23.8642
       4778158, 14.2036, 23.8642
       4788158, 14.2036, 23.8642
       4798336, 13.1515, 23.8642
       4808203, 14.2036, 23.8642
       4818159, 13.1515, 23.8642
       4828158, 14.2036, 23.8642
       4838162, 14.2036, 23.8642
       4848291, 13.1515, 23.8642
       4858282, 13.1515, 23.8642
       4868278, 13.1515, 23.8642
       4878283, 13.1515, 23.8642
       4888274, 13.1515, 23.8642
       4898188, 13.1515, 23.8642
       4908161, 14.2036, 23.8642
       4918158, 13.1515, 23.8642
       4928158, 13.1515, 23.8642
       4938158, 13.1515, 23.8642
       4948158, 14.2036, 23.8642
       4958284, 13.1515, 23.8642
       4968219, 14.2036, 23.8642
       4978159, 13.1515, 23.8642
       4988158, 14.2036, 23.8642
       4998158, 13.1515, 23.8642
       5008158, 14.2036, 23.8642
       5018158, 14.2036, 23.8642
       5028158, 13.1515, 23.8642
       5038158, 14.2036, 23.8642
       5048158, 14.2036, 23.8642
       5058158, 14.2036, 23.8642
       5068158, 13.1515, 23.8642
       5078158, 13.1515, 23.8642
       5088158, 11.0474, 23.8642
       5098158, 11.0474, 23.8642
       5108158, 11.0474, 23.8642
       5118276, 11.0474, 23.8642
       5128213, 13.1515, 23.8642
       5138159, 13.1515, 23.8642
       5148158, 11.0474, 23.8642
       5158158, 13.1515, 23.8642
       5168158, 13.1515, 23.8642
       5178158, 14.2036, 23.8642
       5188158, 14.2036, 23.8642
       5198158, 14.2036, 23.8642
       5208158, 14.2036, 23.8642
       5218158, 14.2036, 23.8642
       5228158, 14.2036, 23.8642
       5238158, 14.2036, 23.8642
       5248158, 14.2036, 23.8642
       5258158, 13.1515, 23.8642
       5268158, 14.2036, 23.8642
       5278366, 14.2036, 23.8642
       5288226, 14.2036, 23.8642
       5298159, 13.1515, 23.8642
       5308158, 14.2036, 23.8642
       5318158, 14.2036, 23.8642
       5328158, 14.2036, 23.8642
       5338158, 14.2036, 23.8642
       5348158, 14.2036, 23.8642
       5358158, 14.2036, 23.8642
       5368158, 14.2036, 23.8642
       5378158, 13.1515, 23.8642
       5388158, 13.1515, 23.8642
       5398158, 13.1515, 23.8642
       5408158, 13.1515, 23.8642
       5418158, 13.1515, 23.8642
       5428158, 14.2036, 23.8642
       5438292, 13.1515, 23.8642
       5448216, 13.1515, 23.8642
       5458159, 14.2036, 23.8642
       5468158, 14.2036, 23.8642
       5478158, 14.2036, 23.8642
       5488158, 14.2036, 23.8642
       5498158, 14.2036, 23.8642
       5508158, 13.1515, 23.8642
       5518158, 14.2036, 23.8642
       5528158, 14.2036, 23.8642
       5538158, 14.2036, 23.8642
       5548158, 14.2036, 23.8642
       5558158, 14.2036, 23.8642
       5568158, 13.1515, 23.8642
       5578158, 14.2036, 23.8642
       5588158, 13.1515, 23.8642
       5598300, 11.0474, 23.8642
       5608220, 13.1515, 23.8642
       5618159, 11.0474, 23.8642
       5628158, 13.1515, 23.8642
       5638158, 13.1515, 23.8642
       5648158, 13.1515, 23.8642
       5658158, 13.1515, 23.8642
       5668158, 13.1515, 23.8642
       5678158, 13.1515, 23.8642
       5688158, 13.1515, 23.8642
       5698158, 13.1515, 23.8642
       5708158, 16.3077, 23.8642
       5718158, 14.2036, 23.8642
       5728158, 14.2036, 23.8642
       5738158, 14.2036, 23.8642
       5748158, 13.1515, 23.8642
       5758331, 13.1515, 23.8642
       5768201, 13.1515, 23.8642
       5778159, 14.2036, 23.8642
       5788158, 14.2036, 23.8642
       5798158, 14.2036, 23.8642
       5808158, 14.2036, 23.8642
       5818158, 14.2036, 23.8642
       5828158, 14.2036, 23.8642
       5838158, 14.2036, 23.8642
       5848281, 13.1515, 23.8642
       5858336, 13.1515, 23.8642
       5868316, 13.1515, 23.8642
       5878343, 13.1515, 23.8642
       5888265, 13.1515, 23.8642
       5898159, 14.2036, 23.8642
       5908158, 14.2036, 23.8642
       5918307, 13.1515, 23.8642
       5928217, 13.1515, 23.8642
       5938159, 14.2036, 23.8642
       5948158, 13.1515, 23.8642
       5958158, 14.2036, 23.8642
       5968158, 14.2036, 23.8642
       5978158, 14.2036, 23.8642
       5988158, 14.2036, 23.8642
       5998158, 13.1515, 23.8642
       6008158, 14.2036, 23.8642
       6018158, 16.3077, 23.8642
       6028158, 16.3077, 23.8642
       6038158, 14.2036, 23.8642
       6048158, 16.3077, 23.8642
       6058158, 16.3077, 23.8642
       6068158, 16.3077, 23.8642
       6078268, 14.2036, 23.8642
       6088218, 16.3077, 23.8642
       6098159, 16.3077, 23.8642
       6108158, 16.3077, 23.8642
       6118158, 16.3077, 23.8642
       6128158, 13.1515, 23.8642
       6138158, 11.0474, 23.8642
       6148158, 11.0474, 23.8642
       6158158, 13.1515, 23.8642
       6168158, 11.0474, 23.8642
       6178158, 13.1515, 23.8642
       6188158, 11.0474, 23.8642
       6198158, 13.1515, 23.8642
       6208158, 11.0474, 23.8642
       6218158, 13.1515, 23.8642
       6228158, 14.2036, 23.8642
       6238284, 13.1515, 23.8642
       6248227, 14.2036, 23.8642
       6258159, 14.2036, 23.8642
       6268158, 13.1515, 23.8642
       6278158, 14.2036, 23.8642
       6288158, 14.2036, 23.8642
       6298158, 14.2036, 23.8642
       6308158, 16.3077, 23.8642
       6318158, 16.3077, 23.8642
       6328158, 14.2036, 23.8642
       6338158, 14.2036, 23.8642
       6348158, 14.2036, 23.8642
       6358158, 14.2036, 23.8642
       6368158, 13.1515, 23.8642
       6378158, 14.2036, 23.8642
       6388158, 14.2036, 23.8642
       6398280, 13.1515, 23.8642
       6408222, 14.2036, 23.8642
       6418159, 14.2036, 23.8642
       6428158, 14.2036, 23.8642
       6438158, 13.1515, 23.8642
       6448158, 13.1515, 23.8642
       6458158, 13.1515, 23.8642
       6468158, 13.1515, 23.8642
       6478158, 11.0474, 23.8642
       6488158, 13.1515, 23.8642
       6498158, 13.1515, 23.8642
       6508158, 11.0474, 23.8642
       6518158, 13.1515, 23.8642
       6528158, 11.0474, 23.8642
       6538158, 13.1515, 23.8642
       6548158, 13.1515, 23.8642
       6558349, 13.1515, 23.8642
       6568230, 13.1515, 23.8642
       6578159, 14.2036, 23.8642
       6588158, 13.1515, 23.8642
       6598158, 14.2036, 23.8642
       6608158, 14.2036, 23.8642
       6618158, 14.2036, 23.8642
       6628158, 14.2036, 23.8642
       6638158, 13.1515, 23.8642
       6648158, 14.2036, 23.8642
       6658158, 14.2036, 23.8642
       6668158, 14.2036, 23.8642
       6678158, 14.2036, 23.8642
       6688158, 14.2036, 23.8642
       6698158, 14.2036, 23.8642
       6708158, 14.2036, 23.8642
       6718315, 14.2036, 23.8642
       6728211, 14.2036, 23.8642
       6738159, 14.2036, 23.8642
       6748158, 14.2036, 23.8642
       6758158, 14.2036, 23.8642
       6768158, 14.2036, 23.8642
       6778158, 13.1515, 23.8642
       6788158, 14.2036, 23.8642
       6798158, 14.2036, 23.8642
       6808158, 14.2036, 23.8642
       6818158, 13.1515, 23.8642
       6828158, 14.2036, 23.8642
       6838158, 13.1515, 23.8642
       6848252, 13.1515, 23.8642
       6858295, 14.2036, 23.8642
       6868285, 14.2036, 23.8642
       6878267, 11.0474, 23.8642
       6888329, 13.1515, 23.8642
       6898270, 14.2036, 23.8642
       6908159, 16.3077, 23.8642
       6918158, 14.2036, 23.8642
       6928158, 14.2036, 23.8642
       6938158, 13.1515, 23.8642
       6948158, 13.1515, 23.8642
       6958158, 13.1515, 23.8642
       6968158, 14.2036, 23.8642
       6978158, 14.2036, 23.8642
       6988158, 14.2036, 23.8642
       6998158, 13.1515, 23.8642
       7008158, 14.2036, 23.8642
       7018158, 14.2036, 23.8642
       7028158, 14.2036, 23.8642
       7038306, 13.1515, 23.8642
       7048221, 13.1515, 23.8642
       7058159, 14.2036, 23.8642
       7068158, 14.2036, 23.8642
       7078158, 14.2036, 23.8642
       7088158, 14.2036, 23.8642
       7098158, 14.2036, 23.8642
       7108158, 13.1515, 23.8642
       7118158, 14.2036, 23.8642
       7128158, 14.2036, 23.8642
       7138158, 14.2036, 23.8642
       7148158, 14.2036, 23.8642
       7158158, 14.2036, 23.8642
       7168158, 14.2036, 23.8642
       7178158, 14.2036, 23.8642
       7188158, 13.1515, 23.8642
       7198272, 13.1515, 23.8642
       7208221, 13.1515, 23.8642
       7218159, 13.1515, 23.8642
       7228158, 13.1515, 23.8642
       7238158, 13.1515, 23.8642
       7248158, 13.1515, 23.8642
       7258158, 14.2036, 23.8642
       7268158, 13.1515, 23.8642
       7278158, 14.2036, 23.8642
       7288158, 16.3077, 23.8642
       7298158, 14.2036, 23.8642
       7308158, 14.2036, 23.8642
       7318158, 14.2036, 23.8642
       7328158, 14.2036, 23.8642
       7338158, 14.2036, 23.8642
       7348158, 13.1515, 23.8642
       7358279, 13.1515, 23.8642
       7368223, 14.2036, 23.8642
       7378159, 14.2036, 23.8642
       7388158, 13.1515, 23.8642
       7398158, 11.0474, 23.8642
       7408158, 11.0474, 23.8642
       7418158, 13.1515, 23.8642
       7428158, 13.1515, 23.8642
       7438158, 13.1515, 23.8642
       7448158, 13.1515, 23.8642
       7458158, 13.1515, 23.8642
       7468158, 13.1515, 23.8642
       7478158, 13.1515, 23.8642
       7488158, 14.2036, 23.8642
       7498158, 14.2036, 23.8642
       7508158, 14.2036, 23.8642
       7518291, 13.1515, 23.8642
       7528223, 14.2036, 23.8642
       7538159, 13.1515, 23.8642
       7548158, 14.2036, 23.8642
       7558158, 14.2036, 23.8642
       7568158, 14.2036, 23.8642
       7578158, 14.2036, 23.8642
       7588158, 14.2036, 23.8642
       7598158, 11.0474, 23.8642
       7608158, 13.1515, 23.8642
       7618158, 11.0474, 23.8642
       7628158, 13.1515, 23.8642
       7638158, 13.1515, 23.8642
       7648158, 13.1515, 23.8642
       7658158, 13.1515, 23.8642
       7668158, 13.1515, 23.8642
       7678294, 11.0474, 23.8642
       7688223, 13.1515, 23.8642
       7698159, 14.2036, 23.8642
       7708158, 14.2036, 23.8642
       7718158, 14.2036, 23.8642
       7728158, 14.2036, 23.8642
       7738158, 14.2036, 23.8642
       7748158, 14.2036, 23.8642
       7758158, 14.2036, 23.8642
       7768158, 14.2036, 23.8642
       7778158, 16.3077, 23.8642
       7788158, 14.2036, 23.8642
       7798158, 14.2036, 23.8642
       7808158, 13.1515, 23.8642
       7818158, 11.0474, 23.8642
       7828158, 13.1515, 23.8642
       7838272, 11.0474, 23.8642
       7848277, 11.0474, 23.8642
       7858288, 9.99536, 23.8642
       7868268, 11.0474, 23.8642
       7878357, 13.1515, 23.8642
       7888298, 11.0474, 23.8642
       7898177, 11.0474, 23.8642
       7908158, 14.2036, 23.8642
       7918158, 14.2036, 23.8642
       7928158, 16.3077, 23.8642
       7938158, 14.2036, 23.8642
       7948158, 14.2036, 23.8642
       7958158, 14.2036, 23.8642
       7968158, 14.2036, 23.8642
       7978158, 14.2036, 23.8642
       7988158, 14.2036, 23.8642
       7998324, 13.1515, 23.8642
       8008212, 14.2036, 23.8642
       8018159, 14.2036, 23.8642
       8028158, 14.2036, 23.8642
       8038158, 14.2036, 23.8642
       8048158, 13.1515, 23.8642
       8058158, 14.2036, 23.8642
       8068158, 13.1515, 23.8642
       8078158, 13.1515, 23.8642
       8088158, 16.3077, 23.8642
       8098158, 14.2036, 23.8642
       8108158, 14.2036, 23.8642
       8118158, 14.2036, 23.8642
       8128158, 14.2036, 23.8642
       8138158, 14.2036, 23.8642
       8148158, 13.1515, 23.8642
       8158274, 13.1515, 23.8642
       8168217, 14.2036, 23.8642
       8178159, 14.2036, 23.8642
       8188158, 14.2036, 23.8642
       8198158, 13.1515, 23.8642
       8208158, 14.2036, 23.8642
       8218158, 14.2036, 23.8642
       8228158, 16.3077, 23.8642
       8238158, 16.3077, 23.8642
       8248158, 16.3077, 23.8642
       8258158, 16.3077, 23.8642
       8268158, 16.3077, 23.8642
       8278158, 16.3077, 23.8642
       8288158, 16.3077, 23.8642
       8298158, 16.3077, 23.8642
       8308158, 16.3077, 23.8642
       8318274, 14.2036, 23.8642
       8328221, 16.3077, 23.8642
       8338159, 14.2036, 23.8642
       8348158, 14.2036, 23.8642
       8358158, 13.1515, 23.8642
       8368158, 14.2036, 23.8642
       8378158, 13.1515, 23.8642
       8388158, 14.2036, 23.8642
       8398158, 14.2036, 23.8642
       8408158, 14.2036, 23.8642
       8418158, 14.2036, 23.8642
       8428158, 14.2036, 23.8642
       8438158, 14.2036, 23.8642
       8448158, 14.2036, 23.8642
       8458158, 14.2036, 23.8642
       8468158, 14.2036, 23.8642
       8478283, 13.1515, 23.8642
       8488222, 14.2036, 23.8642
       8498159, 14.2036, 23.8642
       8508158, 14.2036, 23.8642
       8518158, 16.3077, 23.8642
       8528158, 14.2036, 23.8642
       8538158, 14.2036, 23.8642
       8548158, 11.0474, 23.8642
       8558158, 13.1515, 23.8642
       8568158, 13.1515, 23.8642
       8578158, 13.1515, 23.8642
       8588158, 13.1515, 23.8642
       8598158, 13.1515, 23.8642
       8608158, 13.1515, 23.8642
       8618158, 13.1515, 23.8642
       8628158, 11.0474, 23.8642
       8638311, 11.0474, 23.8642
       8648221, 13.1515, 23.8642
       8658159, 13.1515, 23.8642
       8668158, 14.2036, 23.8642
       8678158, 14.2036, 23.8642
       8688158, 14.2036, 23.8642
       8698158, 13.1515, 23.8642
       8708158, 14.2036, 23.8642
       8718158, 14.2036, 23.8642
       8728158, 14.2036, 23.8642
       8738158, 14.2036, 23.8642
       8748158, 14.2036, 23.8642
       8758158, 14.2036, 23.8642
       8768158, 14.2036, 23.8642
       8778158, 13.1515, 23.8642
       8788158, 14.2036, 23.8642
       8798337, 13.1515, 23.8642
       8808217, 13.1515, 23.8642
       8818159, 14.2036, 23.8642
       8828158, 13.1515, 23.8642
       8838158, 13.1515, 23.8642
       8848209, 13.1515, 23.8642
       8858302, 13.1515, 23.8642
       8868272, 13.1515, 23.8642
       8878290, 13.1515, 23.8642
       8888271, 14.2036, 23.8642
       8898257, 14.2036, 23.8642
       8908159, 14.2036, 23.8642
       8918158, 14.2036, 23.8642
       8928158, 14.2036, 23.8642
       8938158, 14.2036, 23.8642
       8948158, 14.2036, 23.8642
       8958285, 14.2036, 23.8642
       8968222, 14.2036, 23.8642
       8978159, 14.2036, 23.8642
       8988158, 14.2036, 23.8642
       8998158, 14.2036, 23.8642
       9008158, 13.1515, 23.8642
       9018158, 14.2036, 23.8642
       9028158, 13.1515, 23.8642
       9038158, 14.2036, 23.8642
       9048158, 14.2036, 23.8642
       9058158, 14.2036, 23.8642
       9068158, 14.2036, 23.8642
       9078158, 16.3077, 23.8642
       9088158, 14.2036, 23.8642
       9098158, 14.2036, 23.8642
       9108158, 13.1515, 23.8642
       9118278, 13.1515, 23.8642
       9128220, 14.2036, 23.8642
       9138159, 14.2036, 23.8642
       9148158, 13.1515, 23.8642
       9158158, 14.2036, 23.8642
       9168158, 13.1515, 23.8642
       9178158, 16.3077, 23.8642
       9188158, 14.2036, 23.8642
       9198158, 14.2036, 23.8642
       9208158, 14.2036, 23.8642
       9218158, 14.2036, 23.8642
       9228158, 14.2036, 23.8642
       9238158, 14.2036, 23.8642
       9248158, 13.1515, 23.8642
       9258158, 14.2036, 23.8642
       9268158, 14.2036, 23.8642
       9278304, 13.1515, 23.8642
       9288228, 14.2036, 23.8642
       9298159, 14.2036, 23.8642
       9308158, 14.2036, 23.8642
       9318158, 14.2036, 23.8642
       9328158, 14.2036, 23.8642
       9338158, 13.1515, 23.8642
       9348158, 14.2036, 23.8642
       9358158, 13.1515, 23.8642
       9368158, 14.2036, 23.8642
       9378158, 13.1515, 23.8642
       9388158, 14.2036, 23.8642
       9398158, 14.2036, 23.8642
       9408158, 14.2036, 23.8642
       9418158, 14.2036, 23.8642
       9428158, 14.2036, 23.8642
       9438275, 13.1515, 23.8642
       9448223, 14.2036, 23.8642
       9458159, 16.3077, 23.8642
       9468158, 16.3077, 23.8642
       9478158, 14.2036, 23.8642
       9488158, 14.2036, 23.8642
       9498158, 14.2036, 23.8642
       9508158, 13.1515, 23.8642
       9518158, 16.3077, 23.8642
       9528158, 14.2036, 23.8642
       9538158, 14.2036, 23.8642
       9548158, 14.2036, 23.8642
       9558158, 16.3077, 23.8642
       9568158, 14.2036, 23.8642
       9578158, 14.2036, 23.8642
       9588158, 14.2036, 23.8642
       9598291, 11.0474, 23.8642
       9608222, 13.1515, 23.8642
       9618159, 13.1515, 23.8642
       9628159, 13.1515, 23.8642
       9638158, 13.1515, 23.8642
       9648158, 13.1515, 23.8642
       9658158, 11.0474, 23.8642
       9668158, 11.0474, 23.8642
       9678158, 11.0474, 23.8642
       9688158, 13.1515, 23.8642
       9698158, 11.0474, 23.8642
       9708158, 13.1515, 23.8642
       9718158, 13.1515, 23.8642
       9728158, 13.1515, 23.8642
       9738158, 13.1515, 23.8642
       9748158, 11.0474, 23.8642
       9758285, 11.0474, 23.8642
       9768220, 11.0474, 23.8642
       9778159, 13.1515, 23.8642
       9788158, 11.0474, 23.8642
       9798158, 13.1515, 23.8642
       9808158, 14.2036, 23.8642
       9818158, 16.3077, 23.8642
       9828158, 14.2036, 23.8642
       9838158, 14.2036, 23.8642
       9848158, 14.2036, 23.8642
       9858278, 13.1515, 23.8642
       9868337, 13.1515, 23.8642
       9878274, 13.1515, 23.8642
       9888309, 14.2036, 23.8642
       9898298, 13.1515, 23.8642
       9908159, 11.0474, 23.8642
       9918281, 13.1515, 23.8642
       9928231, 11.0474, 23.8642
       9938159, 13.1515, 23.8642
       9948158, 13.1515, 23.8642
       9958158, 13.1515, 23.8642
       9968158, 13.1515, 23.8642
       9978158, 13.1515, 23.8642
       9988158, 14.2036, 23.8642
       9998158, 13.1515, 23.8642
      10008158, 13.1515, 23.8642
      10018158, 13.1515, 23.8642
      10028158, 13.1515, 23.8642
      10038158, 13.1515, 23.8642
      10048158, 13.1515, 23.8642
      10058158, 13.1515, 23.8642
      10068158, 13.1515, 23.8642
      10078324, 11.0474, 23.8642
      10088232, 13.1515, 23.8642
      10098161, 13.1515, 23.8642
      10108158, 11.0474, 23.8642
      10118158, 13.1515, 23.8642
      10128158, 11.0474, 23.8642
      10138158, 11.0474, 23.8642
      10148158, 13.1515, 23.8642
      10158158, 13.1515, 23.8642
      10168158, 13.1515, 23.8642
      10178158, 13.1515, 23.8642
      10188158, 13.1515, 23.8642
      10198158, 13.1515, 23.8642
      10208158, 13.1515, 23.8642
      10218158, 13.1515, 23.8642
      10228158, 16.3077, 23.8642
      10238342, 16.3077, 23.8642
      10248231, 16.3077, 23.8642
      10258159, 16.3077, 23.8642
      10268158, 16.3077, 23.8642
      10278158, 16.3077, 23.8642
      10288158, 16.3077, 23.8642
      10298158, 16.3077, 23.8642
      10308158, 16.3077, 23.8642
      10318158, 16.3077, 23.8642
      10328158, 14.2036, 23.8642
      10338158, 14.2036, 23.8642
      10348158, 14.2036, 23.8642
      10358158, 13.1515, 23.8642
      10368158, 14.2036, 23.8642
      10378158, 14.2036, 23.8642
      10388158, 14.2036, 23.8642
      10398338, 13.1515, 23.8642
      10408236, 14.2036, 23.8642
      10418159, 14.2036, 23.8642
      10428158, 14.2036, 23.8642
      10438158, 13.1515, 23.8642
      10448158, 13.1515, 23.8642
      10458158, 13.1515, 23.8642
      10468158, 13.1515, 23.8642
      10478158, 13.1515, 23.8642
      10488158, 13.1515, 23.8642
      10498158, 13.1515, 23.8642
      10508158, 13.1515, 23.8642
      10518158, 13.1515, 23.8642
      10528158, 13.1515, 23.8642
      10538158, 13.1515, 23.8642
      10548158, 14.2036, 23.8642
      10558279, 14.2036, 23.8642
      10568226, 13.1515, 23.8642
      10578159, 14.2036, 23.8642
      10588158, 14.2036, 23.8642
      10598158, 13.1515, 23.8642
      10608158, 13.1515, 23.8642
      10618158, 13.1515, 23.8642
      10628158, 13.1515, 23.8642
      10638158, 13.1515, 23.8642
      10648158, 11.0474, 23.8642
      10658158, 11.0474, 23.8642
      10668158, 13.1515, 23.8642
      10678158, 11.0474, 23.8642
      10688158, 11.0474, 23.8642
      10698158, 11.0474, 23.8642
      10708158, 11.0474, 23.8642
      10718283, 9.99536, 23.8642
      10728229, 11.0474, 23.8642
      10738159, 11.0474, 23.8642
      10748158, 11.0474, 23.8642
      10758158, 13.1515, 23.8642
      10768158, 13.1515, 23.8642
      10778158, 13.1515, 23.8642
      10788158, 13.1515, 23.8642
      10798158, 13.1515, 23.8642
      10808158, 14.2036, 23.8642
      10818158, 14.2036, 23.8642
      10828158, 14.2036, 23.8642
      10838158, 14.2036, 23.8642
      10848158, 13.1515, 23.8642
      10858318, 13.1515, 23.8642
      10868314, 14.2036, 23.8642
      10878347, 13.1515, 23.8642
      10888272, 13.1515, 23.8642
      10898348, 13.1515, 23.8642
      10908269, 14.2036, 23.8642
      10918159, 16.3077, 23.8642
      10928158, 14.2036, 23.8642
      10938158, 14.2036, 23.8642
      10948158, 14.2036, 23.8642
      10958158, 14.2036, 23.8642
      10968158, 14.2036, 23.8642
      10978158, 14.2036, 23.8642
      10988158, 14.2036, 23.8642
      10998158, 13.1515, 23.8642
      11008158, 14.2036, 23.8642
      11018158, 13.1515, 23.8642
      11028158, 13.1515, 23.8642
      11038298, 11.0474, 23.8642
      11048232, 11.0474, 23.8642
      11058159, 11.0474, 23.8642
      11068158, 11.0474, 23.8642
      11078158, 11.0474, 23.8642
      11088158, 11.0474, 23.8642
      11098158, 11.0474, 23.8642
      11108158, 11.0474, 23.8642
      11118158, 11.0474, 23.8642
      11128158, 13.1515, 23.8642
      11138158, 11.0474, 23.8642
      11148158, 11.0474, 23.8642
      11158158, 11.0474, 23.8642
      11168158, 11.0474, 23.8642
      11178158, 9.99536, 23.8642
      11188158, 11.0474, 23.8642
      11198327, 9.99536, 23.8642
      11208237, 9.99536, 23.8642
      11218159, 11.0474, 23.8642
      11228158, 11.0474, 23.8642
      11238158, 11.0474, 23.8642
      11248158, 11.0474, 23.8642
      11258158, 11.0474, 23.8642
      11268158, 11.0474, 23.8642
      11278158, 11.0474, 23.8642
      11288158, 11.0474, 23.8642
      11298158, 9.99536, 23.8642
      11308158, 11.0474, 23.8642
      11318158, 9.99536, 23.8642
      11328158, 9.99536, 23.8642
      11338158, 11.0474, 23.8642
      11348158, 11.0474, 23.8642
      11358282, 9.99536, 23.8642
      11368231, 11.0474, 23.8642
      11378161, 11.0474, 23.8642
      11388158, 13.1515, 23.8642
      11398158, 13.1515, 23.8642
      11408158, 13.1515, 23.8642
      11418158, 13.1515, 23.8642
      11428158, 14.2036, 23.8642
      11438158, 13.1515, 23.8642
      11448158, 13.1515, 23.8642
      11458158, 13.1515, 23.8642
      11468158, 13.1515, 23.8642
      11478158, 13.1515, 23.8642
      11488158, 9.99536, 23.8642
      11498158, 11.0474, 23.8642
      11508158, 11.0474, 23.8642
      11518340, 9.99536, 23.8642
      11528237, 11.0474, 23.8642
      11538159, 11.0474, 23.8642
      11548158, 9.99536, 23.8642
      11558158, 9.99536, 23.8642
      11568158, 11.0474, 23.8642
      11578158, 11.0474, 23.8642
      11588158, 11.0474, 23.8642
      11598158, 13.1515, 23.8642
      11608158, 13.1515, 23.8642
      11618158, 13.1515, 23.8642
      11628158, 14.2036, 23.8642
      11638158, 13.1515, 23.8642
      11648158, 13.1515, 23.8642
      11658158, 13.1515, 23.8642
      11668158, 13.1515, 23.8642
      11678278, 11.0474, 23.8642
      11688229, 13.1515, 23.8642
      11698159, 13.1515, 23.8642
      11708158, 13.1515, 23.8642
      11718158, 11.0474, 23.8642
      11728158, 13.1515, 23.8642
      11738158, 11.0474, 23.8642
      11748158, 13.1515, 23.8642
      11758158, 13.1515, 23.8642
      11768158, 13.1515, 23.8642
      11778158, 13.1515, 23.8642
      11788158, 13.1515, 23.8642
      11798158, 13.1515, 23.8642
      11808158, 13.1515, 23.8642
      11818158, 13.1515, 23.8642
      11828158, 13.1515, 23.8642
      11838281, 13.1515, 23.8642
      11848233, 14.2036, 23.8642
      11858266, 11.0474, 23.8642
      11868317, 13.1515, 23.8642
      11878286, 11.0474, 23.8642
      11888292, 11.0474, 23.8642
      11898298, 11.0474, 23.8642
      11908196, 9.99536, 23.8642
      11918159, 11.0474, 23.8642
      11928158, 11.0474, 23.8642
      11938158, 11.0474, 23.8642
      11948158, 9.99536, 23.8642
      11958158, 9.99536, 23.8642
      11968158, 11.0474, 23.8642
      11978158, 11.0474, 23.8642
      11988158, 9.99536, 23.8642
      11998275, 9.99536, 23.8642
      12008224, 11.0474, 23.8642
      12018159, 13.1515, 23.8642
      12028158, 13.1515, 23.8642
      12038158, 13.1515, 23.8642
      12048158, 13.1515, 23.8642
